MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
 , , , , ,13.9768,0.008396,16.5239, , , , , , , , , , , , , , ,
 , , , , ,13.9773,0.008887,16.5385, , , , , , , , , , , , , , ,
 , , , , ,13.9813,0.008952,16.5528, , , , , , , , , , , , , , ,
 , , , , ,13.9877,0.009048,16.5541, , , , , , , , , , , , , , ,
 , , , , ,14.0499,0.00909,16.6078, , , , , , , , , , , , , , ,
 , , , , ,14.1945,0.009169,16.6948, , , , , , , , , , , , , , ,
 , , , , ,14.2602,0.009193,16.8103, , , , , , , , , , , , , , ,
 , , , , ,14.2726,0.009731,16.8208, , , , , , , , , , , , , , ,
 , , , , ,14.3452,0.009781,16.8893, , , , , , , , , , , , , , ,
 , , , , ,14.405,0.009987,16.9064, , , , , , , , , , , , , , ,
 , , , , ,14.4435,0.010003,17.009, , , , , , , , , , , , , , ,
 , , , , ,14.4655,0.01002,17.0137, , , , , , , , , , , , , , ,
 , , , , ,14.4856,0.010624,17.0617, , , , , , , , , , , , , , ,
 , , , , ,14.5815,0.011416,17.1028, , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg Total Time,Avg GFlops
64, ,1,5,14393817,13.6267,0.00469,16.1347, ,13.6267,0.00469,16.1347,6.138128, ,15.8795,0.011204,18.4265,2.569453, ,13.95189,0.00687,16.484039,4.190593
 , , , , ,13.6336,0.004701,16.1702, , , , , , , , , , , , , , ,
 , , , , ,13.6395,0.004726,16.1719, , , , , , , , , , , , , , ,
 , , , , ,13.6416,0.004727,16.1722, , , , , , , , , , , , , , ,
 , , , , ,13.649,0.004731,16.1812, , , , , , , , , , , , , , ,
 , , , , ,13.6642,0.004733,16.2181, , , , , , , , , , , , , , ,
 , , , , ,13.6836,0.004737,16.22, , , , , , , , , , , , , , ,
 , , , , ,13.7023,0.00474,16.22, , , , , , , , , , , , , , ,
 , , , , ,13.7115,0.004744,16.2238, , , , , , , , , , , , , , ,
 , , , , ,13.717,0.004747,16.2243, , , , , , , , , , , , , , ,
 , , , , ,13.7189,0.004749,16.2313, , , , , , , , , , , , , , ,
 , , , , ,13.7206,0.004752,16.2446, , , , , , , , , , , , , , ,
 , , , , ,13.7375,0.004757,16.2621, , , , , , , , , , , , , , ,
 , , , , ,13.7405,0.004759,16.2933, , , , , , , , , , , , , , ,
 , , , , ,13.7494,0.004777,16.334, , , , , , , , , , , , , , ,
 , , , , ,13.8148,0.004783,16.3543, , , , , , , , , , , , , , ,
 , , , , ,13.8386,0.004785,16.3685, , , , , , , , , , , , , , ,
 , , , , ,13.8608,0.004786,16.3787, , , , , , , , , , , , , , ,
 , , , , ,13.8781,0.004915,16.3849, , , , , , , , , , , , , , ,
 , , , , ,13.8794,0.004964,16.3908, , , , , , , , , , , , , , ,
 , , , , ,13.8935,0.005035,16.3917, , , , , , , , , , , , , , ,
 , , , , ,13.9039,0.005044,16.4132, , , , , , , , , , , , , , ,
 , , , , ,13.9045,0.005116,16.4242, , , , , , , , , , , , , , ,
 , , , , ,13.905,0.005209,16.4259, , , , , , , , , , , , , , ,
 , , , , ,13.9174,0.005361,16.4261, , , , , , , , , , , , , , ,
 , , , , ,13.9197,0.005999,16.433, , , , , , , , , , , , , , ,
 , , , , ,13.9211,0.006011,16.435, , , , , , , , , , , , , , ,
 , , , , ,13.9246,0.00674,16.4369, , , , , , , , , , , , , , ,
 , , , , ,13.9391,0.006767,16.4383, , , , , , , , , , , , , , ,
 , , , , ,13.9408,0.007039,16.4728, , , , , , , , , , , , , , ,
 , , , , ,13.9502,0.007509,16.4797, , , , , , , , , , , , , , ,
 , , , , ,13.9682,0.007523,16.4906, , , , , , , , , , , , , , ,
 , , , , ,13.9686,0.007902,16.499, , , , , , , , , , , , , , ,
 , , , , ,13.9695,0.007986,16.5039, , , , , , , , , , , , , , ,
 , , , , ,13.9743,0.008103,16.5201, , , , , , , , , , , , , , ,
 , , , , ,13.98,0.008543,16.5255, , , , , , , , , , , , , , ,
 , , , , ,13.9811,0.009053,16.5384, , , , , , , , , , , , , , ,
 , , , , ,13.9852,0.009228,16.5413, , , , , , , , , , , , , , ,
 , , , , ,14.0182,0.009242,16.5543, , , , , , , , , , , , , , ,
 , , , , ,14.025,0.009301,16.5569, , , , , , , , , , , , , , ,
 , , , , ,14.0258,0.009507,16.5666, , , , , , , , , , , , , , ,
 , , , , ,14.0265,0.009606,16.5998, , , , , , , , , , , , , , ,
 , , , , ,14.0267,0.009799,16.6026, , , , , , , , , , , , , , ,
 , , , , ,14.0281,0.009857,16.6095, , , , , , , , , , , , , , ,
 , , , , ,14.1597,0.0099,16.6199, , , , , , , , , , , , , , ,
 , , , , ,14.177,0.010089,16.6869, , , , , , , , , , , , , , ,
 , , , , ,14.2015,0.010313,16.7507, , , , , , , , , , , , , , ,
 , , , , ,14.377,0.010569,16.9741, , , , , , , , , , , , , , ,
 , , , , ,14.436,0.010729,17.0107, , , , , , , , , , , , , , ,
 , , , , ,14.6111,0.010764,17.153, , , , , , , , , , , , , , ,
 , , , , ,15.8795,0.011204,18.4265, , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,
