MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
 , , , , ,4.00909,0.000241,0.004452,4.96411, , , , , , , , , , , , , , , , , ,
 , , , , ,3.94094,0.000262,0.004361,4.89211, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95148,0.000239,0.004483,4.90819, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,4,0,8516500,3.96963,0.000224,0.004357,4.91986, ,3.93552,0.000224,0.004338,4.91986,3.926677, ,4.01466,0.000317,0.004943,4.96886,3.445786, ,3.972905,0.000268,0.004577,4.929314,3.721179
 , , , , ,3.94636,0.000282,0.004565,4.90394, , , , , , , , , , , , , , , , , ,
 , , , , ,4.00402,0.000239,0.004385,4.95538, , , , , , , , , , , , , , , , , ,
 , , , , ,3.93552,0.000261,0.004569,4.89121, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96002,0.000257,0.004379,4.91422, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98462,0.000287,0.004567,4.94312, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96608,0.000317,0.004823,4.93104, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96858,0.000228,0.00473,4.91398, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96071,0.000229,0.004338,4.92918, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99064,0.000278,0.00474,4.94632, , , , , , , , , , , , , , , , , ,
 , , , , ,3.94157,0.000291,0.004532,4.90443, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99574,0.000287,0.0044,4.96223, , , , , , , , , , , , , , , , , ,
 , , , , ,4.01466,0.000258,0.004943,4.96886, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97407,0.000248,0.004538,4.92546, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95735,0.000265,0.004633,4.91422, , , , , , , , , , , , , , , , , ,
 , , , , ,4.00903,0.00027,0.004634,4.96183, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95256,0.000258,0.004536,4.90718, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98408,0.000313,0.00457,4.94137, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96002,0.000253,0.004678,4.91267, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99228,0.00028,0.004504,4.95187, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96346,0.000301,0.004701,4.91722, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,4,0,8516500,3.98423,0.003464,0.00712,4.93998, ,3.93605,0.000253,0.00664,4.93998,2.565315, ,4.02162,0.005133,0.016611,4.98951,1.025377, ,3.977243,0.003245,0.008128,4.934254,2.095605
 , , , , ,3.94721,0.000254,0.008517,4.90539, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97139,0.005088,0.007307,4.92969, , , , , , , , , , , , , , , , , ,
 , , , , ,4.01254,0.000253,0.007388,4.96601, , , , , , , , , , , , , , , , , ,
 , , , , ,3.93605,0.00276,0.007552,4.89261, , , , , , , , , , , , , , , , , ,
 , , , , ,4.02162,0.005133,0.009016,4.98063, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96652,0.000276,0.007011,4.91996, , , , , , , , , , , , , , , , , ,
 , , , , ,4.01242,0.003493,0.016611,4.98951, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98542,0.003495,0.012848,4.95091, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99361,0.003496,0.007793,4.94838, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96285,0.003414,0.00792,4.91715, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97281,0.005069,0.006972,4.92605, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99249,0.003507,0.007009,4.94868, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97045,0.003477,0.007545,4.92911, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96389,0.00352,0.00664,4.91698, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9403,0.003493,0.006781,4.89162, , , , , , , , , , , , , , , , , ,
 , , , , ,4.00476,0.003438,0.00688,4.96103, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97412,0.00505,0.007553,4.93493, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95549,0.003534,0.007518,4.90855, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98566,0.00237,0.007356,4.93907, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96827,0.003565,0.007349,4.92309, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,4,0,8516500,4.00582,0.00348,0.008084,4.9636, ,3.8911,0.000248,0.007121,4.9636,2.39206, ,4.01186,0.005956,0.01369,4.96883,1.244197, ,3.964821,0.00356,0.008449,4.921718,2.016081
 , , , , ,3.95011,0.003297,0.008181,4.89819, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96325,0.005956,0.01369,4.92167, , , , , , , , , , , , , , , , , ,
 , , , , ,3.8911,0.00348,0.007985,4.8486, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99926,0.003504,0.00845,4.95694, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99296,0.003516,0.008183,4.94624, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9665,0.003467,0.008795,4.92534, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9574,0.003473,0.007732,4.92093, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99906,0.005072,0.007995,4.95918, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98211,0.005096,0.007121,4.93674, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9437,0.001794,0.008509,4.89973, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95455,0.00356,0.007704,4.91389, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9225,0.003499,0.007987,4.87815, , , , , , , , , , , , , , , , , ,
 , , , , ,3.90501,0.004204,0.008185,4.85992, , , , , , , , , , , , , , , , , ,
 , , , , ,3.92111,0.003476,0.007711,4.87635, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99944,0.003512,0.008703,4.95675, , , , , , , , , , , , , , , , , ,
 , , , , ,3.93616,0.003607,0.007974,4.89137, , , , , , , , , , , , , , , , , ,
 , , , , ,4.01037,0.003529,0.007833,4.9651, , , , , , , , , , , , , , , , , ,
 , , , , ,4.01186,0.000248,0.008087,4.96883, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99032,0.003472,0.007873,4.95159, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95866,0.003514,0.010636,4.91696, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,4,0,8516500,3.95562,0.003518,0.008569,4.9124, ,3.93283,0.00025,0.007829,4.9124,2.17564, ,4.11636,0.005203,0.011962,5.08246,1.423923, ,3.990606,0.004037,0.008676,4.94972,1.963214
 , , , , ,3.99931,0.005047,0.008328,4.95474, , , , , , , , , , , , , , , , , ,
 , , , , ,4.03941,0.003511,0.008547,4.99474, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98564,0.003484,0.008491,4.94586, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11636,0.005086,0.008234,5.08246, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97547,0.005022,0.0087,4.93137, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96996,0.003521,0.00795,4.93502, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9806,0.003483,0.008342,4.93694, , , , , , , , , , , , , , , , , ,
 , , , , ,3.93283,0.003531,0.00975,4.8956, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95452,0.00352,0.008166,4.92132, , , , , , , , , , , , , , , , , ,
 , , , , ,4.00261,0.003538,0.008389,4.95649, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9939,0.005078,0.00907,4.94695, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99524,0.005113,0.008067,4.94976, , , , , , , , , , , , , , , , , ,
 , , , , ,3.98679,0.005203,0.011962,4.95671, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95227,0.005071,0.00891,4.91367, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99609,0.005162,0.008475,4.95329, , , , , , , , , , , , , , , , , ,
 , , , , ,3.94425,0.003469,0.00821,4.89824, , , , , , , , , , , , , , , , , ,
 , , , , ,3.93672,0.00025,0.008614,4.89772, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99586,0.00514,0.007829,4.95836, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11095,0.003503,0.007948,5.06609, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97833,0.003528,0.009647,4.93638, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,4,0,8516500,3.97787,0.003509,0.008375,4.93738, ,3.93595,0.003454,0.007813,4.93738,2.179962, ,4.38656,0.006674,0.009419,5.33934,1.808404, ,4.005981,0.003826,0.008365,4.964253,2.036305
 , , , , ,4.04775,0.003541,0.007861,5.0021, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95581,0.003529,0.00802,4.90904, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9854,0.003454,0.007894,4.94381, , , , , , , , , , , , , , , , , ,
 , , , , ,4.01614,0.003489,0.008736,4.97258, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96531,0.003511,0.008207,4.92728, , , , , , , , , , , , , , , , , ,
 , , , , ,3.97064,0.003528,0.007884,4.93654, , , , , , , , , , , , , , , , , ,
 , , , , ,3.94446,0.006674,0.008285,4.90016, , , , , , , , , , , , , , , , , ,
 , , , , ,3.9696,0.005125,0.008499,4.92969, , , , , , , , , , , , , , , , , ,
 , , , , ,3.94892,0.003545,0.007813,4.9094, , , , , , , , , , , , , , , , , ,
 , , , , ,3.981,0.003492,0.009419,4.93558, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95855,0.003539,0.008702,4.91856, , , , , , , , , , , , , , , , , ,
 , , , , ,3.93595,0.003528,0.00891,4.8966, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96511,0.003532,0.008218,4.9273, , , , , , , , , , , , , , , , , ,
 , , , , ,3.95435,0.003567,0.007906,4.91146, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96946,0.003538,0.009118,4.92654, , , , , , , , , , , , , , , , , ,
 , , , , ,4.22409,0.005058,0.0088,5.17776, , , , , , , , , , , , , , , , , ,
 , , , , ,3.99198,0.003526,0.008802,4.95922, , , , , , , , , , , , , , , , , ,
 , , , , ,3.96791,0.003551,0.008203,4.92369, , , , , , , , , , , , , , , , , ,
 , , , , ,4.38656,0.00356,0.00801,5.33934, , , , , , , , , , , , , , , , , ,
 , , , , ,4.00875,0.003555,0.007996,4.96529, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,5,0,8516500,4.06954,0.000345,0.004386,5.03472, ,4.04998,0.00033,0.003882,5.03472,4.38748, ,4.21275,0.000365,0.004913,5.18878,3.467059, ,4.106026,0.000352,0.004368,5.076862,3.899053
 , , , , ,4.09567,0.000363,0.004312,5.06532, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11273,0.000356,0.004264,5.07787, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07262,0.000365,0.004225,5.03788, , , , , , , , , , , , , , , , , ,
 , , , , ,4.12567,0.000353,0.004414,5.09815, , , , , , , , , , , , , , , , , ,
 , , , , ,4.14061,0.00035,0.004032,5.11616, , , , , , , , , , , , , , , , , ,
 , , , , ,4.10518,0.00035,0.004154,5.07467, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09215,0.000343,0.004419,5.06175, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13612,0.000365,0.004273,5.11019, , , , , , , , , , , , , , , , , ,
 , , , , ,4.12087,0.000347,0.004394,5.0914, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07059,0.000352,0.004741,5.04412, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07332,0.00036,0.004803,5.03869, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08344,0.000358,0.003882,5.05335, , , , , , , , , , , , , , , , , ,
 , , , , ,4.04998,0.00033,0.004437,5.02029, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11988,0.000349,0.004358,5.11075, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13862,0.000344,0.00425,5.10726, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11432,0.000353,0.004367,5.07968, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11101,0.000358,0.004913,5.08185, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06755,0.000355,0.004531,5.03717, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11392,0.000363,0.004419,5.08406, , , , , , , , , , , , , , , , , ,
 , , , , ,4.21275,0.000344,0.004162,5.18878, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,5,0,8516500,4.07713,0.00029,0.004424,5.05124, ,4.05785,0.000257,0.004185,5.05124,4.070088, ,4.80107,0.001368,0.004507,5.76383,3.779391, ,4.131743,0.000335,0.004342,5.102092,3.922898
 , , , , ,4.0883,0.000277,0.004377,5.06718, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08517,0.000305,0.004396,5.05396, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13944,0.000284,0.004442,5.11098, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08376,0.000305,0.004372,5.05002, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06911,0.000277,0.004507,5.04503, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09595,0.000267,0.004185,5.0639, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08058,0.000259,0.004273,5.05237, , , , , , , , , , , , , , , , , ,
 , , , , ,4.14552,0.00027,0.004373,5.10906, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11612,0.000278,0.004287,5.08635, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09324,0.001368,0.004334,5.06402, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06897,0.000295,0.004468,5.0338, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13459,0.000257,0.004186,5.10534, , , , , , , , , , , , , , , , , ,
 , , , , ,4.0962,0.000298,0.004208,5.06268, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07275,0.000298,0.004243,5.03791, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13643,0.000267,0.004289,5.10896, , , , , , , , , , , , , , , , , ,
 , , , , ,4.0939,0.000284,0.004318,5.05937, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09947,0.000275,0.004366,5.08233, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13106,0.0003,0.00438,5.10037, , , , , , , , , , , , , , , , , ,
 , , , , ,4.80107,0.000295,0.004439,5.76383, , , , , , , , , , , , , , , , , ,
 , , , , ,4.05785,0.000282,0.004315,5.03523, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,5,0,8516500,4.0504,0.001734,0.005156,5.02807, ,4.0504,0.000211,0.004633,5.02807,3.676142, ,4.21503,0.002926,0.005944,5.18507,2.865651, ,4.11104,0.001241,0.005247,5.081972,3.246394
 , , , , ,4.08023,0.001788,0.005035,5.04967, , , , , , , , , , , , , , , , , ,
 , , , , ,4.14536,0.001816,0.004783,5.11192, , , , , , , , , , , , , , , , , ,
 , , , , ,4.16102,0.001822,0.004823,5.12802, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09722,0.001808,0.005056,5.075, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11147,0.000221,0.005035,5.08537, , , , , , , , , , , , , , , , , ,
 , , , , ,4.12304,0.000218,0.005005,5.09354, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08521,0.001815,0.005155,5.062, , , , , , , , , , , , , , , , , ,
 , , , , ,4.21503,0.000224,0.00548,5.18507, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08206,0.000211,0.005114,5.05391, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08069,0.000222,0.004962,5.04767, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07903,0.000236,0.005667,5.04913, , , , , , , , , , , , , , , , , ,
 , , , , ,4.115,0.002835,0.005425,5.08117, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11614,0.001642,0.005431,5.08825, , , , , , , , , , , , , , , , , ,
 , , , , ,4.15044,0.001818,0.005944,5.12631, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06815,0.000254,0.005683,5.03931, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09119,0.000211,0.005208,5.06028, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09391,0.001819,0.005362,5.06073, , , , , , , , , , , , , , , , , ,
 , , , , ,4.12508,0.00022,0.005692,5.09225, , , , , , , , , , , , , , , , , ,
 , , , , ,4.17169,0.002232,0.005531,5.14407, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08947,0.002926,0.004633,5.05967, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,5,0,8516500,4.06701,0.00506,0.013044,5.05795, ,4.06583,0.000237,0.006156,5.05795,2.766997, ,4.24087,0.006749,0.034064,5.21837,0.500023, ,4.113003,0.002869,0.01199,5.091,1.420586
 , , , , ,4.16538,0.000237,0.007107,5.1373, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08172,0.003477,0.014705,5.06209, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08337,0.003484,0.00756,5.05605, , , , , , , , , , , , , , , , , ,
 , , , , ,4.10902,0.005087,0.015836,5.08729, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07289,0.001827,0.016335,5.06164, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11587,0.000244,0.012814,5.09622, , , , , , , , , , , , , , , , , ,
 , , , , ,4.1266,0.003418,0.00645,5.10151, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09337,0.004043,0.016755,5.07943, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13107,0.00172,0.006156,5.09718, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08626,0.001819,0.007808,5.06818, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07737,0.001979,0.008924,5.0539, , , , , , , , , , , , , , , , , ,
 , , , , ,4.24087,0.00178,0.016453,5.21837, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08972,0.003456,0.034064,5.0849, , , , , , , , , , , , , , , , , ,
 , , , , ,4.21839,0.001802,0.016028,5.20417, , , , , , , , , , , , , , , , , ,
 , , , , ,4.15588,0.003445,0.007016,5.12518, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11781,0.003375,0.016333,5.0987, , , , , , , , , , , , , , , , , ,
 , , , , ,4.08496,0.003507,0.007915,5.05899, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06583,0.001895,0.006488,5.03283, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09471,0.001856,0.006662,5.06641, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09497,0.006749,0.007341,5.06271, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,5,0,8516500,4.14762,0.003378,0.034388,5.14734, ,4.06079,0.003378,0.007,5.14734,2.433161, ,4.25339,0.005455,0.045015,5.2385,0.378389, ,4.123613,0.004108,0.01547,5.104396,1.10106
 , , , , ,4.25339,0.005455,0.016517,5.2385, , , , , , , , , , , , , , , , , ,
 , , , , ,4.0889,0.003525,0.038847,5.09189, , , , , , , , , , , , , , , , , ,
 , , , , ,4.0786,0.003447,0.007357,5.05227, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06079,0.00342,0.008046,5.03428, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13618,0.005006,0.008197,5.10839, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06954,0.005055,0.010982,5.04763, , , , , , , , , , , , , , , , , ,
 , , , , ,4.13285,0.005043,0.007766,5.10058, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11402,0.003505,0.008006,5.09789, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11109,0.00492,0.038704,5.11051, , , , , , , , , , , , , , , , , ,
 , , , , ,4.12267,0.003578,0.007,5.09671, , , , , , , , , , , , , , , , , ,
 , , , , ,4.12502,0.003506,0.010507,5.10351, , , , , , , , , , , , , , , , , ,
 , , , , ,4.2453,0.003483,0.007405,5.21422, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11074,0.003514,0.017218,5.09432, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09012,0.003473,0.010238,5.06462, , , , , , , , , , , , , , , , , ,
 , , , , ,4.1756,0.005254,0.015375,5.15453, , , , , , , , , , , , , , , , , ,
 , , , , ,4.17323,0.003519,0.008735,5.1479, , , , , , , , , , , , , , , , , ,
 , , , , ,4.07599,0.00339,0.007752,5.04432, , , , , , , , , , , , , , , , , ,
 , , , , ,4.11957,0.005147,0.007218,5.08789, , , , , , , , , , , , , , , , , ,
 , , , , ,4.06549,0.003535,0.009591,5.03969, , , , , , , , , , , , , , , , , ,
 , , , , ,4.09916,0.005113,0.045015,5.11533, , , , , , , , , , , , , , , , , ,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
 , , , , , , , , , , , , ,,,,,,,,,,,,,,
MPI Processes,Nodes,Processes per Node,OpenMP Threads per process,Floating Point Ops,Distribution Time,SpMV Time,SpMV with Reduction Time,Total Time, ,Best Distribution Time,Best SpMV Time,Best SpMV with Reduction Time,Best Total Time,Best GFlops,,Worst Distribution Time,Worst SpMV Time,Worst SpMV with Reduction Time,Worst Total Time,Worst GFlops, ,Avg Distribution Time,Avg SpMV Time,Avg SpMV with Reduction Time,Avg Total Time,Avg GFlops
64, ,5,0,8516500,4.08785,0.006732,0.009933,5.06449, ,4.07124,0.003449,0.008569,5.06449,1.987716, ,4.15264,0.009852,0.042613,5.13447,0.399717, ,4.105712,0.005589,0.014259,5.086934,1.194558
 , , , , ,4.08387,0.005114,0.011062,5.05988, , , , , , , , , , , , , , , , , ,
 , , , , ,4.0929,0.00505,0.009912,5.07055, , , , , , , , , , , , , , , , , ,
